customer_id,name,email,date_of_birth,loyalty_level_id,points_balance
6004,Customer_6004,customer6004@example.com,2017-03-06,1,2642
6005,Customer_6005,customer6005@example.com,1981-04-25,4,2285
6006,Customer_6006,customer6006@example.com,2007-12-21,3,357
6007,Customer_6007,customer6007@example.com,1988-05-15,3,25
6008,Customer_6008,customer6008@example.com,1979-06-12,3,876
6009,Customer_6009,customer6009@example.com,2016-08-17,3,200
6010,Customer_6010,customer6010@example.com,1992-09-20,5,1385
6011,Customer_6011,customer6011@example.com,1975-11-30,5,3195
6012,Customer_6012,customer6012@example.com,1990-04-09,2,712
6013,Customer_6013,customer6013@example.com,2000-12-31,3,4775
6014,Customer_6014,customer6014@example.com,1981-01-11,2,423
6015,Customer_6015,customer6015@example.com,1992-11-23,2,3128
6016,Customer_6016,customer6016@example.com,2004-04-30,2,2160
6017,Customer_6017,customer6017@example.com,1992-10-14,3,3974
6018,Customer_6018,customer6018@example.com,1983-11-06,2,1031
6019,Customer_6019,customer6019@example.com,1979-12-14,1,3048
6020,Customer_6020,customer6020@example.com,1987-12-14,1,3188
6021,Customer_6021,customer6021@example.com,1991-03-25,5,1282
6022,Customer_6022,customer6022@example.com,1973-01-28,1,3675
6023,Customer_6023,customer6023@example.com,1995-11-03,4,3531
6024,Customer_6024,customer6024@example.com,1999-12-24,5,1825
6025,Customer_6025,customer6025@example.com,2003-11-19,3,2031
6026,Customer_6026,customer6026@example.com,1970-06-21,1,206
6027,Customer_6027,customer6027@example.com,2005-03-31,5,1429
6028,Customer_6028,customer6028@example.com,1978-03-03,4,3307
6029,Customer_6029,customer6029@example.com,1988-04-29,5,1515
6030,Customer_6030,customer6030@example.com,2013-05-10,4,0
6031,Customer_6031,customer6031@example.com,2000-05-26,2,4141
6032,Customer_6032,customer6032@example.com,2013-04-25,4,4544
6033,Customer_6033,customer6033@example.com,2006-09-24,4,4471
6034,Customer_6034,customer6034@example.com,1970-09-21,5,4446
6035,Customer_6035,customer6035@example.com,1984-11-15,2,3027
6036,Customer_6036,customer6036@example.com,1991-03-26,1,528
6037,Customer_6037,customer6037@example.com,1991-11-06,1,196
6038,Customer_6038,customer6038@example.com,1988-03-07,4,3443
6039,Customer_6039,customer6039@example.com,1989-01-26,4,1773
6040,Customer_6040,customer6040@example.com,1995-10-06,5,3480
6041,Customer_6041,customer6041@example.com,1993-03-19,1,3555
6042,Customer_6042,customer6042@example.com,1990-11-25,2,1774
6043,Customer_6043,customer6043@example.com,1998-01-09,3,3934
6044,Customer_6044,customer6044@example.com,1987-07-09,5,3565
6045,Customer_6045,customer6045@example.com,1973-07-12,5,1891
6046,Customer_6046,customer6046@example.com,1976-05-21,2,4893
6047,Customer_6047,customer6047@example.com,2000-07-04,2,3181
6048,Customer_6048,customer6048@example.com,2009-05-15,2,2547
6049,Customer_6049,customer6049@example.com,1971-01-02,2,3521
6050,Customer_6050,customer6050@example.com,1990-11-07,1,4971
6051,Customer_6051,customer6051@example.com,2014-05-20,5,3718
6052,Customer_6052,customer6052@example.com,2007-03-18,2,167
6053,Customer_6053,customer6053@example.com,1988-07-12,4,2648
6054,Customer_6054,customer6054@example.com,1997-10-17,5,4062
6055,Customer_6055,customer6055@example.com,1996-12-21,1,234
6056,Customer_6056,customer6056@example.com,1976-10-16,2,1153
6057,Customer_6057,customer6057@example.com,1998-11-08,2,655
6058,Customer_6058,customer6058@example.com,2005-12-01,2,4617
6059,Customer_6059,customer6059@example.com,1973-12-18,2,1120
6060,Customer_6060,customer6060@example.com,1989-08-01,4,2877
6061,Customer_6061,customer6061@example.com,2012-01-14,2,4174
6062,Customer_6062,customer6062@example.com,1972-04-13,2,2287
6063,Customer_6063,customer6063@example.com,2014-10-22,5,1638
6064,Customer_6064,customer6064@example.com,1988-12-18,4,4534
6065,Customer_6065,customer6065@example.com,1986-08-02,3,890
6066,Customer_6066,customer6066@example.com,2004-07-13,4,409
6067,Customer_6067,customer6067@example.com,2017-07-05,1,2273
6068,Customer_6068,customer6068@example.com,2015-11-08,2,2908
6069,Customer_6069,customer6069@example.com,2003-07-08,1,4196
6070,Customer_6070,customer6070@example.com,1980-08-21,3,4173
6071,Customer_6071,customer6071@example.com,1997-10-17,2,360
6072,Customer_6072,customer6072@example.com,1988-04-02,1,949
6073,Customer_6073,customer6073@example.com,1983-04-07,3,857
6074,Customer_6074,customer6074@example.com,1999-05-15,1,830
6075,Customer_6075,customer6075@example.com,1996-02-29,1,2118
6076,Customer_6076,customer6076@example.com,1972-08-15,5,2179
6077,Customer_6077,customer6077@example.com,2005-09-08,2,3337
6078,Customer_6078,customer6078@example.com,2018-09-25,5,1894
6079,Customer_6079,customer6079@example.com,2000-03-09,4,3775
6080,Customer_6080,customer6080@example.com,2005-09-04,2,3390
6081,Customer_6081,customer6081@example.com,1982-04-01,4,2727
6082,Customer_6082,customer6082@example.com,2013-04-16,5,531
6083,Customer_6083,customer6083@example.com,2001-10-05,3,1694
6084,Customer_6084,customer6084@example.com,1984-04-06,4,1677
6085,Customer_6085,customer6085@example.com,1970-01-07,2,2549
6086,Customer_6086,customer6086@example.com,1970-07-12,4,72
6087,Customer_6087,customer6087@example.com,2013-02-15,2,1856
6088,Customer_6088,customer6088@example.com,1996-03-05,4,3362
6089,Customer_6089,customer6089@example.com,1975-04-08,4,343
6090,Customer_6090,customer6090@example.com,2001-05-10,2,4198
6091,Customer_6091,customer6091@example.com,1980-06-16,1,2435
6092,Customer_6092,customer6092@example.com,1997-07-16,1,4142
6093,Customer_6093,customer6093@example.com,1971-08-16,3,3752
6094,Customer_6094,customer6094@example.com,1999-11-29,1,4913
6095,Customer_6095,customer6095@example.com,1987-05-31,2,2550
6096,Customer_6096,customer6096@example.com,1981-07-31,1,2177
6097,Customer_6097,customer6097@example.com,2013-07-28,2,4389
6098,Customer_6098,customer6098@example.com,2001-07-17,3,2986
6099,Customer_6099,customer6099@example.com,1975-10-15,2,64
6100,Customer_6100,customer6100@example.com,2001-10-29,1,2653
6101,Customer_6101,customer6101@example.com,1987-04-17,1,4936
6102,Customer_6102,customer6102@example.com,1994-12-10,4,2268
6103,Customer_6103,customer6103@example.com,2005-12-17,4,299
6104,Customer_6104,customer6104@example.com,2001-12-16,3,1516
6105,Customer_6105,customer6105@example.com,1977-08-04,1,1328
6106,Customer_6106,customer6106@example.com,2015-03-05,3,4386
6107,Customer_6107,customer6107@example.com,2012-11-04,1,1628
6108,Customer_6108,customer6108@example.com,2016-05-08,1,1249
6109,Customer_6109,customer6109@example.com,1999-01-11,4,1711
6110,Customer_6110,customer6110@example.com,1990-08-13,2,577
6111,Customer_6111,customer6111@example.com,2003-01-18,1,1664
6112,Customer_6112,customer6112@example.com,2003-03-19,3,2832
6113,Customer_6113,customer6113@example.com,1982-07-10,5,1098
6114,Customer_6114,customer6114@example.com,1990-05-11,5,1795
6115,Customer_6115,customer6115@example.com,2011-06-21,4,1852
6116,Customer_6116,customer6116@example.com,2006-11-07,1,1085
6117,Customer_6117,customer6117@example.com,1995-01-22,4,3677
6118,Customer_6118,customer6118@example.com,1990-02-28,4,2653
6119,Customer_6119,customer6119@example.com,1970-09-18,5,330
6120,Customer_6120,customer6120@example.com,2015-01-03,3,4048
6121,Customer_6121,customer6121@example.com,1970-04-05,4,4620
6122,Customer_6122,customer6122@example.com,1984-04-25,5,3432
6123,Customer_6123,customer6123@example.com,2017-04-12,5,2604
6124,Customer_6124,customer6124@example.com,2002-01-15,1,4472
6125,Customer_6125,customer6125@example.com,2015-03-24,3,352
6126,Customer_6126,customer6126@example.com,2014-08-19,3,4964
6127,Customer_6127,customer6127@example.com,1992-05-09,4,3526
6128,Customer_6128,customer6128@example.com,1999-06-05,2,3235
6129,Customer_6129,customer6129@example.com,1997-07-28,1,4187
6130,Customer_6130,customer6130@example.com,1974-10-22,4,124
6131,Customer_6131,customer6131@example.com,1974-07-07,3,1279
6132,Customer_6132,customer6132@example.com,1974-10-22,2,3231
6133,Customer_6133,customer6133@example.com,1979-05-01,2,3310
6134,Customer_6134,customer6134@example.com,1975-10-01,1,450
6135,Customer_6135,customer6135@example.com,1973-03-26,5,2926
6136,Customer_6136,customer6136@example.com,1991-12-16,1,1489
6137,Customer_6137,customer6137@example.com,1996-02-02,1,1669
6138,Customer_6138,customer6138@example.com,2009-03-07,1,634
6139,Customer_6139,customer6139@example.com,2012-10-08,4,860
6140,Customer_6140,customer6140@example.com,1999-10-13,4,2000
6141,Customer_6141,customer6141@example.com,1983-08-21,2,4571
6142,Customer_6142,customer6142@example.com,2008-06-26,5,3432
6143,Customer_6143,customer6143@example.com,1982-04-09,3,1432
6144,Customer_6144,customer6144@example.com,1975-05-12,4,4311
6145,Customer_6145,customer6145@example.com,1992-05-23,5,3649
6146,Customer_6146,customer6146@example.com,1996-09-14,2,534
6147,Customer_6147,customer6147@example.com,2005-08-03,1,4058
6148,Customer_6148,customer6148@example.com,2016-06-02,3,3138
6149,Customer_6149,customer6149@example.com,1970-11-10,5,2900
6150,Customer_6150,customer6150@example.com,2012-08-03,1,1266
6151,Customer_6151,customer6151@example.com,1986-11-13,4,850
6152,Customer_6152,customer6152@example.com,1970-02-25,4,2695
6153,Customer_6153,customer6153@example.com,1987-09-27,3,1990
6154,Customer_6154,customer6154@example.com,1983-09-03,1,3453
6155,Customer_6155,customer6155@example.com,2006-09-05,1,394
6156,Customer_6156,customer6156@example.com,1970-05-26,1,2392
6157,Customer_6157,customer6157@example.com,2013-06-14,4,125
6158,Customer_6158,customer6158@example.com,2007-09-12,1,2221
6159,Customer_6159,customer6159@example.com,1970-11-12,5,2736
6160,Customer_6160,customer6160@example.com,1983-11-20,5,2617
6161,Customer_6161,customer6161@example.com,1979-08-24,4,2568
6162,Customer_6162,customer6162@example.com,1974-05-20,2,676
6163,Customer_6163,customer6163@example.com,2009-12-07,1,493
6164,Customer_6164,customer6164@example.com,1973-10-30,3,1809
6165,Customer_6165,customer6165@example.com,1990-08-12,3,177
6166,Customer_6166,customer6166@example.com,1985-02-06,2,621
6167,Customer_6167,customer6167@example.com,1978-12-18,3,1457
6168,Customer_6168,customer6168@example.com,2004-08-05,2,3673
6169,Customer_6169,customer6169@example.com,1993-10-22,5,1560
6170,Customer_6170,customer6170@example.com,1998-02-20,5,2571
6171,Customer_6171,customer6171@example.com,1983-09-29,5,584
6172,Customer_6172,customer6172@example.com,2007-03-12,3,4858
6173,Customer_6173,customer6173@example.com,2012-03-29,1,280
6174,Customer_6174,customer6174@example.com,1996-09-08,1,4061
6175,Customer_6175,customer6175@example.com,1998-11-29,5,2284
6176,Customer_6176,customer6176@example.com,2009-04-28,2,2530
6177,Customer_6177,customer6177@example.com,1995-05-06,3,4163
6178,Customer_6178,customer6178@example.com,2007-09-26,2,1950
6179,Customer_6179,customer6179@example.com,1993-07-17,1,1995
6180,Customer_6180,customer6180@example.com,1971-04-12,3,2233
6181,Customer_6181,customer6181@example.com,1977-04-06,5,165
6182,Customer_6182,customer6182@example.com,1996-08-08,1,2969
6183,Customer_6183,customer6183@example.com,1981-09-30,3,1859
6184,Customer_6184,customer6184@example.com,1990-08-15,5,405
6185,Customer_6185,customer6185@example.com,1995-12-04,1,73
6186,Customer_6186,customer6186@example.com,1979-04-30,2,2142
6187,Customer_6187,customer6187@example.com,1976-01-27,5,67
6188,Customer_6188,customer6188@example.com,1978-12-10,4,1761
6189,Customer_6189,customer6189@example.com,1987-04-04,3,933
6190,Customer_6190,customer6190@example.com,1974-02-23,5,1641
6191,Customer_6191,customer6191@example.com,1991-04-22,5,475
6192,Customer_6192,customer6192@example.com,1983-04-11,2,2808
6193,Customer_6193,customer6193@example.com,2015-05-06,5,1002
6194,Customer_6194,customer6194@example.com,2017-11-01,1,3569
6195,Customer_6195,customer6195@example.com,1978-04-27,2,4470
6196,Customer_6196,customer6196@example.com,1976-02-06,3,385
6197,Customer_6197,customer6197@example.com,2001-07-16,3,2305
6198,Customer_6198,customer6198@example.com,2018-11-02,3,4935
6199,Customer_6199,customer6199@example.com,1993-11-05,3,3435
6200,Customer_6200,customer6200@example.com,1985-10-04,1,4980
6201,Customer_6201,customer6201@example.com,1975-11-01,5,4333
6202,Customer_6202,customer6202@example.com,1983-04-01,4,4201
6203,Customer_6203,customer6203@example.com,2011-09-29,1,2352
6204,Customer_6204,customer6204@example.com,1991-11-03,3,2923
6205,Customer_6205,customer6205@example.com,1999-09-08,5,1773
6206,Customer_6206,customer6206@example.com,1999-03-25,5,476
6207,Customer_6207,customer6207@example.com,1989-09-16,5,3133
6208,Customer_6208,customer6208@example.com,1988-11-16,2,3071
6209,Customer_6209,customer6209@example.com,1975-01-27,1,919
6210,Customer_6210,customer6210@example.com,2014-01-31,4,28
6211,Customer_6211,customer6211@example.com,1988-09-19,2,1229
6212,Customer_6212,customer6212@example.com,1974-12-28,2,4945
6213,Customer_6213,customer6213@example.com,1992-03-07,1,3417
6214,Customer_6214,customer6214@example.com,2008-12-02,3,819
6215,Customer_6215,customer6215@example.com,2007-05-15,1,4452
6216,Customer_6216,customer6216@example.com,1971-09-23,2,2909
6217,Customer_6217,customer6217@example.com,1986-08-24,1,2184
6218,Customer_6218,customer6218@example.com,2015-01-06,5,1944
6219,Customer_6219,customer6219@example.com,2004-01-19,3,1372
6220,Customer_6220,customer6220@example.com,1982-03-20,3,2339
6221,Customer_6221,customer6221@example.com,2006-12-25,3,1598
6222,Customer_6222,customer6222@example.com,1999-02-18,2,3393
6223,Customer_6223,customer6223@example.com,1977-12-27,4,2519
6224,Customer_6224,customer6224@example.com,1986-02-08,3,1155
6225,Customer_6225,customer6225@example.com,1989-05-16,3,82
6226,Customer_6226,customer6226@example.com,1973-03-28,3,3617
6227,Customer_6227,customer6227@example.com,1970-06-02,4,2512
6228,Customer_6228,customer6228@example.com,1975-05-14,1,352
6229,Customer_6229,customer6229@example.com,1989-01-19,3,2384
6230,Customer_6230,customer6230@example.com,1999-05-01,4,634
6231,Customer_6231,customer6231@example.com,2008-09-17,1,1750
6232,Customer_6232,customer6232@example.com,1978-09-25,3,814
6233,Customer_6233,customer6233@example.com,1993-05-20,5,2502
6234,Customer_6234,customer6234@example.com,1998-09-02,5,3725
6235,Customer_6235,customer6235@example.com,2008-08-18,5,1331
6236,Customer_6236,customer6236@example.com,2016-04-14,3,3983
6237,Customer_6237,customer6237@example.com,2002-03-08,5,1723
6238,Customer_6238,customer6238@example.com,1979-12-16,3,536
6239,Customer_6239,customer6239@example.com,2010-02-13,5,2855
6240,Customer_6240,customer6240@example.com,1994-06-02,4,4036
6241,Customer_6241,customer6241@example.com,1997-04-12,3,4269
6242,Customer_6242,customer6242@example.com,1985-07-25,4,3822
6243,Customer_6243,customer6243@example.com,1974-02-12,4,2098
6244,Customer_6244,customer6244@example.com,1989-04-05,3,4891
6245,Customer_6245,customer6245@example.com,2008-05-15,4,4003
6246,Customer_6246,customer6246@example.com,2010-02-23,1,2022
6247,Customer_6247,customer6247@example.com,2018-06-17,2,2074
6248,Customer_6248,customer6248@example.com,1978-01-11,3,2742
6249,Customer_6249,customer6249@example.com,1990-01-13,3,1534
6250,Customer_6250,customer6250@example.com,2015-09-12,1,868
6251,Customer_6251,customer6251@example.com,2016-03-13,4,3957
6252,Customer_6252,customer6252@example.com,2011-02-03,3,578
6253,Customer_6253,customer6253@example.com,1993-10-29,3,1551
6254,Customer_6254,customer6254@example.com,1999-10-30,4,2412
6255,Customer_6255,customer6255@example.com,2015-05-19,1,4914
6256,Customer_6256,customer6256@example.com,2007-07-06,3,4690
6257,Customer_6257,customer6257@example.com,1978-08-03,1,1215
6258,Customer_6258,customer6258@example.com,2001-01-07,2,438
6259,Customer_6259,customer6259@example.com,2013-01-25,4,171
6260,Customer_6260,customer6260@example.com,1980-01-09,5,1697
6261,Customer_6261,customer6261@example.com,1972-11-27,3,2861
6262,Customer_6262,customer6262@example.com,2011-03-27,2,293
6263,Customer_6263,customer6263@example.com,2012-06-09,2,307
6264,Customer_6264,customer6264@example.com,2008-02-08,1,4213
6265,Customer_6265,customer6265@example.com,2006-09-24,1,1983
6266,Customer_6266,customer6266@example.com,1999-01-18,4,3365
6267,Customer_6267,customer6267@example.com,1984-04-30,5,3928
6268,Customer_6268,customer6268@example.com,2000-10-21,1,2811
6269,Customer_6269,customer6269@example.com,1998-09-07,2,4986
6270,Customer_6270,customer6270@example.com,2011-08-21,4,2074
6271,Customer_6271,customer6271@example.com,2009-10-06,1,4178
6272,Customer_6272,customer6272@example.com,2017-03-16,3,1853
6273,Customer_6273,customer6273@example.com,1986-11-30,1,1539
6274,Customer_6274,customer6274@example.com,1976-01-23,4,2117
6275,Customer_6275,customer6275@example.com,2017-11-09,4,797
6276,Customer_6276,customer6276@example.com,2005-10-05,1,4970
6277,Customer_6277,customer6277@example.com,1998-10-24,4,274
6278,Customer_6278,customer6278@example.com,2018-06-28,3,2515
6279,Customer_6279,customer6279@example.com,2007-08-05,5,4014
